"status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1562848247260934144","2022-08-25 17:03:53","miguel_castro","Have you seen our COVID Wave Watch dashboard? See it here: https://t.co/sXVI29IOqJ. It's an interactive visualisation of the #COVID19 pandemic waves across Africa.

Just another reliable tool from us at ADH to support &amp; promote quality data-driven journalism.

#dataresources https://t.co/cCahYaFRjQ","Twitter Web App",140,,,,FALSE,"Retweet",0,1,,,,,"ow.ly/wgcz50Ks3n9","https://t.co/sXVI29IOqJ","http://ow.ly/wgcz50Ks3n9",,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1562796266689482752","Have you seen our COVID Wave Watch dashboard? See it here: https://t.co/sXVI29IOqJ. It's an interactive visualisation of the #COVID19 pandemic waves across Africa.

Just another reliable tool from us at ADH to support &amp; promote quality data-driven journalism.

#dataresources https://t.co/cCahYaFRjQ","2022-08-25 13:37:19","Hootsuite Inc.",2,1,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/miguel_castro/status/1562848247260934144","Miguel Castro","London","Global Galego. Rights, equality, and media; working for @GatesFoundation; @OpenSociety before. Global Board @conversationEDU & @Conversation_E. Tweets mine.","https://t.co/6bsh1rL5pc",FALSE,1703,1571,106,8557,6373,"2008-12-02 16:07:41",FALSE,"https://t.co/6bsh1rL5pc","https://theconversation.com/es",,"https://pbs.twimg.com/profile_banners/17810466/1600951888","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1005583024002658304/ng-aisvA_normal.jpg"
"x1562809976338653185","2022-08-25 14:31:48","tayorh27","Where will you rather be on the 31st of August, 2022 than  @Africa_datahub and @orodata monthly Twitter space? 
#set your reminder.
#ASUU #APGA #Bashir https://t.co/dboUvVDZcS","Twitter for iPhone",140,,,,FALSE,"Retweet",0,6,,,"set",,,,,,,,,,,,,"x1503288646786502656 x1375010074838642690 x3212600548","20tendaily Africa_DataHub Orodata","en",,,,,,,,,,,,,,,,"x1562785984412254210","Where will you rather be on the 31st of August, 2022 than  @Africa_datahub and @orodata monthly Twitter space? 
#set your reminder.
#ASUU #APGA #Bashir https://t.co/dboUvVDZcS","2022-08-25 12:56:28","Twitter Web App",13,6,"x1503288646786502656","20tendaily","Twentyten Insights",40,46,485,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tayorh27/status/1562809976338653185","Gisanrin Tayo","Lagos, Nigeria","Software Engineer. Google Cloud Expert. gisanrinadetayo@tagdev.tech","https://t.co/ooznpw7WFa",FALSE,230,440,2,653,1420,"2016-06-29 11:25:53",FALSE,"https://t.co/ooznpw7WFa","https://tagdev.tech",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1449832783539474434/LBtspVUK_normal.jpg"
"x1562804781155946496","2022-08-25 14:11:09","Mondaymorrison1","Where will you rather be on the 31st of August, 2022 than  @Africa_datahub and @orodata monthly Twitter space? 
#set your reminder.
#ASUU #APGA #Bashir https://t.co/dboUvVDZcS","Twitter for iPhone",140,,,,FALSE,"Retweet",0,6,,,"set",,,,,,,,,,,,,"x1503288646786502656 x1375010074838642690 x3212600548","20tendaily Africa_DataHub Orodata","en",,,,,,,,,,,,,,,,"x1562785984412254210","Where will you rather be on the 31st of August, 2022 than  @Africa_datahub and @orodata monthly Twitter space? 
#set your reminder.
#ASUU #APGA #Bashir https://t.co/dboUvVDZcS","2022-08-25 12:56:28","Twitter Web App",13,6,"x1503288646786502656","20tendaily","Twentyten Insights",40,46,485,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mondaymorrison1/status/1562804781155946496","Morrizz Mayor","Lagos nigeria","Educationist,sports,entertainment,leadership etc.WE RISE BY LIFTING OTHERS",,FALSE,457,106,0,22372,27951,"2022-01-30 14:54:46",FALSE,,,,"https://pbs.twimg.com/profile_banners/1487801388339978252/1653213637",,"http://pbs.twimg.com/profile_images/1528314871233843205/pPlgPWPN_normal.jpg"
"x1562399375862767616","2022-08-24 11:20:13","Tanyoxarces_","Snake Island where the death of pregnant women and hardship is the norm for the residents.
A report by @EgenukaN, ADH Fellow Supported by Orodata Science and @Africa_DataHub Community Journalism Fellowship.
https://t.co/z7wvu4qLIB
#ASUU #Buhari","Twitter for iPhone",140,,,,FALSE,"Retweet",0,3,,,,,,,,,,,,,,,,"x1503288646786502656 x973230136794501121","20tendaily EgenukaN","en",,,,,,,,,,,,,,,,"x1562376438208253952","Snake Island where the death of pregnant women and hardship is the norm for the residents.
A report by @EgenukaN, ADH Fellow Supported by Orodata Science and @Africa_DataHub Community Journalism Fellowship.
https://t.co/z7wvu4qLIB
#ASUU #Buhari","2022-08-24 09:49:05","Twitter Web App",1,3,"x1503288646786502656","20tendaily","Twentyten Insights",40,46,485,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tanyoxarces_/status/1562399375862767616","Emmanuel",,"Inquisitive | Gooner | Tech",,FALSE,11,73,0,108,171,"2022-02-16 10:49:05",FALSE,,,,"https://pbs.twimg.com/profile_banners/1493900168307040257/1656920719",,"http://pbs.twimg.com/profile_images/1493981810224771082/bShlrcZE_normal.jpg"
"x1562787333346586625","2022-08-25 13:01:50","Tanyoxarces_","Where will you rather be on the 31st of August, 2022 than  @Africa_datahub and @orodata monthly Twitter space? 
#set your reminder.
#ASUU #APGA #Bashir https://t.co/dboUvVDZcS","Twitter for iPhone",140,,,,FALSE,"Retweet",0,6,,,"set",,,,,,,,,,,,,"x1503288646786502656 x1375010074838642690 x3212600548","20tendaily Africa_DataHub Orodata","en",,,,,,,,,,,,,,,,"x1562785984412254210","Where will you rather be on the 31st of August, 2022 than  @Africa_datahub and @orodata monthly Twitter space? 
#set your reminder.
#ASUU #APGA #Bashir https://t.co/dboUvVDZcS","2022-08-25 12:56:28","Twitter Web App",13,6,"x1503288646786502656","20tendaily","Twentyten Insights",40,46,485,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tanyoxarces_/status/1562787333346586625","Emmanuel",,"Inquisitive | Gooner | Tech",,FALSE,11,73,0,108,171,"2022-02-16 10:49:05",FALSE,,,,"https://pbs.twimg.com/profile_banners/1493900168307040257/1656920719",,"http://pbs.twimg.com/profile_images/1493981810224771082/bShlrcZE_normal.jpg"
"x1562067416439525377","2022-08-23 13:21:08","Tanyoxarces_","""Pregnant women are dying in Snake Island due to a lack of access to quality health care facilities"". 

An investigative report by @Africa_DataHub fellow @EgenukaE
https://t.co/HH3xw9hdWi
#NationalShutdown #fidelity https://t.co/PVs9XPBGNq","Twitter for iPhone",140,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x3212600548","Orodata","en",,,,,,,,,,,,,,,,"x1562058770901073921","""Pregnant women are dying in Snake Island due to a lack of access to quality health care facilities"". 

An investigative report by @Africa_DataHub fellow @EgenukaE
https://t.co/HH3xw9hdWi
#NationalShutdown #fidelity https://t.co/PVs9XPBGNq","2022-08-23 12:46:47","Twitter Web App",7,4,"x3212600548","Orodata","O R O D A T A",2285,521,5349,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tanyoxarces_/status/1562067416439525377","Emmanuel",,"Inquisitive | Gooner | Tech",,FALSE,11,73,0,108,171,"2022-02-16 10:49:05",FALSE,,,,"https://pbs.twimg.com/profile_banners/1493900168307040257/1656920719",,"http://pbs.twimg.com/profile_images/1493981810224771082/bShlrcZE_normal.jpg"
"x1562734285706391560","2022-08-25 09:31:02","theTemi_","NEW❗
Are you a journalist writing on #inflation in #Africa? 

Sky high Consumer Price Inflation rates (CPI) are not unusual on the continent &amp; with that, we’ve decided to share 14 years of CPI in Africa as visualised data, just for you | https://t.co/St6ttMba7Z

#economicdata","Twitter for Android",140,,,,FALSE,"Retweet",0,4,,,"inflation Africa",,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1562726934533926914","NEW❗
Are you a journalist writing on #inflation in #Africa? 

Sky high Consumer Price Inflation rates (CPI) are not unusual on the continent &amp; with that, we’ve decided to share 14 years of CPI in Africa as visualised data, just for you | https://t.co/St6ttMba7Z

#economicdata","2022-08-25 09:01:49","Hootsuite Inc.",6,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/theTemi_/status/1562734285706391560","Temi not Temmy","anywhere stories are","📍Writer || Editor
📍A mind for inventions
📍Tech Correspondent, PUNCH
📍Omotayo's boyfriend
📍Supports Arsenal FC
📍Weird.",,FALSE,394,1589,7,9447,9578,"2016-02-21 15:38:08",FALSE,,,,"https://pbs.twimg.com/profile_banners/701430710456942592/1566758578",,"http://pbs.twimg.com/profile_images/1540810934456881155/4tpy98La_normal.jpg"
"x1562725213200355328","2022-08-25 08:54:59","UncleDamola_","""There is no working health center here to treat anyone. We are always running helter-skelter to save ourselves."" - A resident of Ilaje. 
Report by ADH Fellow, @oloyenaija1
  Story supported by @Orodata &amp; @Africa_DataHub
 https://t.co/9DplDuQAgR
#Tinubu #ShettimaChallenge","Twitter for iPhone",140,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x3212600548","Orodata","en",,,,,,,,,,,,,,,,"x1562722655244996613","""There is no working health center here to treat anyone. We are always running helter-skelter to save ourselves."" - A resident of Ilaje. 
Report by ADH Fellow, @oloyenaija1
  Story supported by @Orodata &amp; @Africa_DataHub
 https://t.co/9DplDuQAgR
#Tinubu #ShettimaChallenge","2022-08-25 08:44:49","Twitter Web App",8,4,"x3212600548","Orodata","O R O D A T A",2285,521,5349,"mail@orodataviz.com","Fostering equitable access to information. Improving data accessibility for citizens, captains of industry, civil society, and media.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/UncleDamola_/status/1562725213200355328","Damo is listening to Tunez",,"Project & Operations Manager (MSc. UK). Certified Scrum Master®. Writer.","https://t.co/Lh6YgpFSrN",FALSE,1357,679,79,64212,5208,"2010-08-12 01:22:25",FALSE,"https://t.co/Lh6YgpFSrN","https://adedamolaokubanjo.medium.com/",,"https://pbs.twimg.com/profile_banners/177399313/1659640094","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1555269529999122433/jHQvQlPO_normal.jpg"
"x1562687252349603841","2022-08-25 06:24:08","FerdinandfjCom","📣 Journalists 📣

Did you know that we’ve started adding economic data to our resources? Read part 1 of our 4 part series to learn how to report on inflation in Africa here: https://t.co/l1Pfu335T4

#inflation #economicdata #Africadata #dataresources https://t.co/EqTPa8zn88","Twitter for Android",140,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1562048630768521216","📣 Journalists 📣

Did you know that we’ve started adding economic data to our resources? Read part 1 of our 4 part series to learn how to report on inflation in Africa here: https://t.co/l1Pfu335T4

#inflation #economicdata #Africadata #dataresources https://t.co/EqTPa8zn88","2022-08-23 12:06:29","Hootsuite Inc.",7,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/FerdinandfjCom/status/1562687252349603841","@ ferdinandFJ.COM","Burundi","Journaliste freelance, blogueur!","https://t.co/ly64eTwnk7",FALSE,356,3084,0,3603,3129,"2016-07-13 15:31:10",FALSE,"https://t.co/ly64eTwnk7","https://www.yaga-burundi.com/",,"https://pbs.twimg.com/profile_banners/753250421431472129/1660071996","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/760120052234481664/-nQ65MEk_normal.jpg"
"x1562473221446078470","2022-08-24 16:13:39","Mamazeus_","Snake Island where the death of pregnant women and hardship is the norm for the residents.
A report by @EgenukaN, ADH Fellow Supported by Orodata Science and @Africa_DataHub Community Journalism Fellowship.
https://t.co/z7wvu4qLIB
#ASUU #Buhari","Twitter for iPhone",140,,,,FALSE,"Retweet",0,3,,,,,,,,,,,,,,,,"x1503288646786502656 x973230136794501121","20tendaily EgenukaN","en",,,,,,,,,,,,,,,,"x1562376438208253952","Snake Island where the death of pregnant women and hardship is the norm for the residents.
A report by @EgenukaN, ADH Fellow Supported by Orodata Science and @Africa_DataHub Community Journalism Fellowship.
https://t.co/z7wvu4qLIB
#ASUU #Buhari","2022-08-24 09:49:05","Twitter Web App",1,3,"x1503288646786502656","20tendaily","Twentyten Insights",40,46,485,"Lagos","Twentytendaily focuses on data journalism that promotes accuracy in public debates and media in Nigeria in order to raise the quality of information available.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mamazeus_/status/1562473221446078470","MA-MUH-ZOOS","United Kingdom","Film reporter || Film Critic || Interviews: Dwayne Johnson, Jason Momoa, Idris Elba, Regina King, Tyler Perry…precious.nwogu@pulse.Ng","https://t.co/PEbkw0KbGc",FALSE,603,509,2,9256,6097,"2015-11-17 18:32:26",FALSE,"https://t.co/PEbkw0KbGc","http://www.mamazeus.com.ng",,"https://pbs.twimg.com/profile_banners/4211861309/1608548877","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1340977300435812353/7CMd5vWu_normal.jpg"
"x1562421522102226944","2022-08-24 12:48:13","opencitieslabza","1/2 As the Africa Data Hub, we pride ourselves in being a reputable &amp; up-to-date source for COVID-19 related data on the African continent.

Visit our website, to explore our Mapped Data... https://t.co/czySX6xX92","Twitter for Android",144,,,,FALSE,"Retweet",0,1,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1562092726153318403","1/2 As the Africa Data Hub, we pride ourselves in being a reputable &amp; up-to-date source for COVID-19 related data on the African continent.

Visit our website, to explore our Mapped Data... https://t.co/czySX6xX92","2022-08-23 15:01:42","Twitter Web App",3,1,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/opencitieslabza/status/1562421522102226944","Open Cities Lab","Durban, South Africa","We combine the use of action research, co-design, data science, and technology with civic engagement to enable the development of inclusive cities.","https://t.co/lddTfWn944",FALSE,1833,331,89,3105,1270,"2015-04-21 05:35:37",FALSE,"https://t.co/lddTfWn944","http://opencitieslab.org",,"https://pbs.twimg.com/profile_banners/3189465946/1575643116","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1410898459587137536/_trnJJvZ_normal.jpg"
"x1562402327042064384","2022-08-24 11:31:57","aTfure","📣 Journalists 📣

Did you know that we’ve started adding economic data to our resources? Read part 1 of our 4 part series to learn how to report on inflation in Africa here: https://t.co/l1Pfu335T4

#inflation #economicdata #Africadata #dataresources https://t.co/EqTPa8zn88","Twitter for iPhone",140,,,,FALSE,"Retweet",0,4,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1562048630768521216","📣 Journalists 📣

Did you know that we’ve started adding economic data to our resources? Read part 1 of our 4 part series to learn how to report on inflation in Africa here: https://t.co/l1Pfu335T4

#inflation #economicdata #Africadata #dataresources https://t.co/EqTPa8zn88","2022-08-23 12:06:29","Hootsuite Inc.",7,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aTfure/status/1562402327042064384","FredOnyango","Kenya","Starting off💻",,FALSE,795,4847,1,2999,2635,"2019-01-22 09:32:35",FALSE,,,,"https://pbs.twimg.com/profile_banners/1087644182146109441/1659874322",,"http://pbs.twimg.com/profile_images/1556252741303177220/MHeoSisy_normal.jpg"
"x1562127034297589760","2022-08-23 17:18:02","AbdoullToro","It is difficult to think that Kids in Kebbi State learn under this despicable condition

@KBStGovt @julietkego 
@macfound @FordFoundation
@voicetweetz @GiveNorthEdu
@arewacycle @Africa_DataHub
@ShehuSani
@oxfaminnigeria @Convos4Action @ActionAidNG

https://t.co/HGD66SnbYi","Twitter for Android",140,,,,FALSE,"Retweet",0,2,,,,,,,,,,,,,,,,"x747464811336826880 x4634076328 x382413245 x14275261","mawafd KBStGovt julietkego macfound","en",,,,,,,,,,,,,,,,"x1562111015919173633","It is difficult to think that Kids in Kebbi State learn under this despicable condition

@KBStGovt @julietkego 
@macfound @FordFoundation
@voicetweetz @GiveNorthEdu
@arewacycle @Africa_DataHub
@ShehuSani
@oxfaminnigeria @Convos4Action @ActionAidNG

https://t.co/HGD66SnbYi","2022-08-23 16:14:23","Twitter for Android",3,2,"x747464811336826880","mawafd","MAWA - Foundation",3989,1305,19871,,"We are MAWA Foundation.
Raising vulnerable #voices, #Demanding #Accountability through citizens engagements. we #TrailTheMoney. 

+2347034875978
info@mawafd.org",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AbdoullToro/status/1562127034297589760","ABDOULL TORO ™ 👳","Nigeria 🇳🇬","|| Activist ✊ || Campaigner ☮️ || Civic Leader || Youth Champion @OGPNigeria 🇳🇬 || Public Health & Social Accountability Enthusiast ||","https://t.co/NaXywiLrYr",FALSE,3302,1022,0,14388,116701,"2015-12-05 03:11:52",FALSE,"https://t.co/NaXywiLrYr","https://wa.me/message/MSZJMF3OLP35H1",,"https://pbs.twimg.com/profile_banners/4378725197/1631511244","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1418594348296462337/l4BwuFem_normal.jpg"
"x1562112192287227904","2022-08-23 16:19:03","libertydgreat","It is difficult to think that Kids in Kebbi State learn under this despicable condition

@KBStGovt @julietkego 
@macfound @FordFoundation
@voicetweetz @GiveNorthEdu
@arewacycle @Africa_DataHub
@ShehuSani
@oxfaminnigeria @Convos4Action @ActionAidNG

https://t.co/HGD66SnbYi","Twitter for Android",140,,,,FALSE,"Retweet",0,2,,,,,,,,,,,,,,,,"x747464811336826880 x4634076328 x382413245 x14275261","mawafd KBStGovt julietkego macfound","en",,,,,,,,,,,,,,,,"x1562111015919173633","It is difficult to think that Kids in Kebbi State learn under this despicable condition

@KBStGovt @julietkego 
@macfound @FordFoundation
@voicetweetz @GiveNorthEdu
@arewacycle @Africa_DataHub
@ShehuSani
@oxfaminnigeria @Convos4Action @ActionAidNG

https://t.co/HGD66SnbYi","2022-08-23 16:14:23","Twitter for Android",3,2,"x747464811336826880","mawafd","MAWA - Foundation",3989,1305,19871,,"We are MAWA Foundation.
Raising vulnerable #voices, #Demanding #Accountability through citizens engagements. we #TrailTheMoney. 

+2347034875978
info@mawafd.org",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/libertydgreat/status/1562112192287227904","Liberty Oseni","Abuja, Nigeria ","A man from the rural village. Founder/Coordinator @mawafd.

2022 @DonorsForAfrica Fellow.
We go beyond the images, we #TrailTheMoney","https://t.co/HAiZQIQ6cI",FALSE,139,345,0,3588,1096,"2018-04-24 10:22:54",FALSE,"https://t.co/HAiZQIQ6cI","https://mawafd.org/",,"https://pbs.twimg.com/profile_banners/988724956426113024/1660672614",,"http://pbs.twimg.com/profile_images/1561773519255511041/D6xSVY1u_normal.jpg"
"x1562078436562071553","2022-08-23 14:04:55","SECURITYHOTSPOT","Are you a journalist looking to refresh your knowledge or learn data-driven journalism skills?

The Africa Data Hub invites you to register for our free Fundamentals of Data Journalism course. | https://t.co/59gMtVYpUl

This course has been developed by @mediahackza.

#elearning https://t.co/gNsIWvlot5","Twitter Web App",140,,,,FALSE,"Retweet",0,8,,,,,,,,,,,,,,,,"x1375010074838642690","Africa_DataHub","en",,,,,,,,,,,,,,,,"x1560597838416994304","Are you a journalist looking to refresh your knowledge or learn data-driven journalism skills?

The Africa Data Hub invites you to register for our free Fundamentals of Data Journalism course. | https://t.co/59gMtVYpUl

This course has been developed by @mediahackza.

#elearning https://t.co/gNsIWvlot5","2022-08-19 12:01:33","Twitter for iPad",11,8,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SECURITYHOTSPOT/status/1562078436562071553","SECURITY HOTSPOTS ",,"This is a forum for providing CREDIBLE alerts pertaining to security, crime and terrorism in Kenya.",,FALSE,320,307,2,4391,4374,"2014-03-14 13:20:26",FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/444471780808212480/KZFBb67A_normal.jpeg"
"x1561727690616471553","2022-08-22 14:51:11","BelloYinka72","Are you reporting on the recent Kenyan 🇰🇪 #elections?

Africa Data Hub's partner, @mediahackza, have put together a package to show people how to create maps using #Datawrapper - a free mapping tool that's great for beginners.

Find out more here -  https://t.co/sl7vpmotwx #Kenya","Twitter for Android",140,,,,FALSE,"Retweet",0,4,,,"elections",,,,,,,,,,,,,"x1375010074838642690 x142231479","Africa_DataHub mediahackza","en",,,,,,,,,,,,,,,,"x1561714978700365824","Are you reporting on the recent Kenyan 🇰🇪 #elections?

Africa Data Hub's partner, @mediahackza, have put together a package to show people how to create maps using #Datawrapper - a free mapping tool that's great for beginners.

Find out more here -  https://t.co/sl7vpmotwx #Kenya","2022-08-22 14:00:40","Hootsuite Inc.",4,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BelloYinka72/status/1561727690616471553","Shehu Bello","Abuja, Nigeria","Data Journalist. Fact Checker. Social Media Manager @ ICIR

Geopolitics lover","https://t.co/13Uw8UepZf",FALSE,41,112,1,4702,100,"2022-03-01 13:42:43",FALSE,"https://t.co/13Uw8UepZf","http://linktr.ee/shehuyinka",,"https://pbs.twimg.com/profile_banners/1498654522390032386/1647261694",,"http://pbs.twimg.com/profile_images/1548794718242349059/5FVPw5gx_normal.jpg"
"x1561719198631563267","2022-08-22 14:17:26","mediahackza","Are you reporting on the recent Kenyan 🇰🇪 #elections?

Africa Data Hub's partner, @mediahackza, have put together a package to show people how to create maps using #Datawrapper - a free mapping tool that's great for beginners.

Find out more here -  https://t.co/sl7vpmotwx #Kenya","Twitter Web App",140,,,,FALSE,"Retweet",0,4,,,"elections",,,,,,,,,,,,,"x1375010074838642690 x142231479","Africa_DataHub mediahackza","en",,,,,,,,,,,,,,,,"x1561714978700365824","Are you reporting on the recent Kenyan 🇰🇪 #elections?

Africa Data Hub's partner, @mediahackza, have put together a package to show people how to create maps using #Datawrapper - a free mapping tool that's great for beginners.

Find out more here -  https://t.co/sl7vpmotwx #Kenya","2022-08-22 14:00:40","Hootsuite Inc.",4,4,"x1375010074838642690","Africa_DataHub","Africa Data Hub",450,227,897,"Africa","The source for accurate and up to date health data 
on the African continent.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mediahackza/status/1561719198631563267","Media Hack","South Africa","Specialising in visualising and telling stories with data. Creators of the Coronavirus dashboard: https://t.co/3KQeoNLkev","https://t.co/FCkMbO5giA",FALSE,2518,2347,50,2241,1410,"2010-05-10 09:42:06",FALSE,"https://t.co/FCkMbO5giA","https://newsletter.theoutlier.co.za/",,"https://pbs.twimg.com/profile_banners/142231479/1584004118","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1510958698168041473/5wvOz4Wx_normal.png"
"x1561418494473916416","2022-08-21 18:22:33","julietkego","Taraba community groan over dilapidated healthcare centre 

@tarabagovt @TarabaFacts
@Africa_DataHub @julietkego @DonorsForAfrica @gimbakakanda @results4dev @dariusdishaku @arewacycle
@WHO @damen222 @results4dev

https://t.co/az3OpIHP4U","Twitter for Android",140,,,,FALSE,"Retweet",0,1,,,,,,,,,,,,,,,,"x747464811336826880 x880084630166282241 x1234114520 x1375010074838642690 x382413245","mawafd tarabagovt TarabaFacts Africa_DataHub julietkego","en",,,,,,,,,,,,,,,,"x1561415999093604358","Taraba community groan over dilapidated healthcare centre 

@tarabagovt @TarabaFacts
@Africa_DataHub @julietkego @DonorsForAfrica @gimbakakanda @results4dev @dariusdishaku @arewacycle
@WHO @damen222 @results4dev

https://t.co/az3OpIHP4U","2022-08-21 18:12:38","Twitter for Android",1,1,"x747464811336826880","mawafd","MAWA - Foundation",3989,1305,19871,,"We are MAWA Foundation.
Raising vulnerable #voices, #Demanding #Accountability through citizens engagements. we #TrailTheMoney. 

+2347034875978
info@mawafd.org",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/julietkego/status/1561418494473916416","#TakeBackNaija #TakeBackEnugu","Global Citizen","❝Never doubt that a small group of thoughtful, committed citizens can change the world; indeed, it's the only thing that ever has.❞ —Margaret Mead |#YES_WE_WILL","https://t.co/9WSyeUGO2L",FALSE,75559,20246,397,398153,280528,"2011-09-30 01:15:11",FALSE,"https://t.co/9WSyeUGO2L","http://www.wholewomannetwork.org",,"https://pbs.twimg.com/profile_banners/382413245/1646679670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1544892755658276865/Ov6CKDrF_normal.jpg"
